status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,1500000.0,,,7.82,"5E AND 5F Santa Maria We, Saint Thomas, VI, 00802",5E AND 5F Santa Maria We,Saint Thomas,Virgin Islands,802.0,,
for_sale,160000.0,,,0.3,"5-A-4 Botany Bay We, Saint Thomas, VI, 00802",5-A-4 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,875000.0,,,1.2,"11-4 Botany Bay We, Saint Thomas, VI, 00802",11-4 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,160000.0,,,0.3,"5-A-3 Botany Bay We, Saint Thomas, VI, 00802",5-A-3 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,895000.0,,,0.9,"1-E Bethany, Saint John, VI, 00830",1-E Bethany,Saint John,Virgin Islands,830.0,,
for_sale,210000.0,,,0.88,"2E-51-20 Caret Bay Lns, Saint Thomas, VI, 00802",2E-51-20 Caret Bay Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,233000.0,,,0.52,"10-3-8 Peterborg Gns, Saint Thomas, VI, 00802",10-3-8 Peterborg Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,585000.0,,,0.44,"7-H Pastory, Saint John, VI, 00830",7-H Pastory,Saint John,Virgin Islands,830.0,,
for_sale,23000000.0,,,130.0,"Various Frenchman Bay Fb, Saint Thomas, VI, 00802",Various Frenchman Bay Fb,Saint Thomas,Virgin Islands,802.0,,
for_sale,74500.0,,,0.86,"35 Pearl Ss, Saint Thomas, VI, 00802",35 Pearl Ss,Saint Thomas,Virgin Islands,802.0,,
for_sale,79000.0,,,0.87,"14-76 Frenchman Bay Fb, Saint Thomas, VI, 00802",14-76 Frenchman Bay Fb,Saint Thomas,Virgin Islands,802.0,,
for_sale,70000.0,,,0.33,"22-9 Mandahl Gns, Saint Thomas, VI, 00802",22-9 Mandahl Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,225000.0,1.0,1.0,,"Lower 66 Lovenlund Gns, Saint Thomas, VI, 00802",Lower 66 Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,900.0,
for_sale,85000.0,,,0.24,"20-1B Smith Bay Ee, Saint Thomas, VI, 00802",20-1B Smith Bay Ee,Saint Thomas,Virgin Islands,802.0,,
for_sale,599000.0,,,4.93,"4-12 Botany Bay We, Saint Thomas, VI, 00802",4-12 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,97500.0,,,0.51,"4-2-23-3 Fortuna We, Saint Thomas, VI, 00802",4-2-23-3 Fortuna We,Saint Thomas,Virgin Islands,802.0,,
for_sale,1500000.0,,,7.82,"5E AND 5F Santa Maria We, Saint Thomas, VI, 00802",5E AND 5F Santa Maria We,Saint Thomas,Virgin Islands,802.0,,
for_sale,250000.0,,,0.51,"4FN Fortuna We, Saint Thomas, VI, 00802",4FN Fortuna We,Saint Thomas,Virgin Islands,802.0,,
for_sale,195000.0,,,2.06,"C-1 Nullyberg, Saint Thomas, VI, 00802",C-1 Nullyberg,Saint Thomas,Virgin Islands,802.0,,
for_sale,189000.0,,,0.73,"C-42 Lovenlund Gns, Saint Thomas, VI, 00802",C-42 Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,125000.0,,,0.5,"7-3 Neltjeberg, Saint Thomas, VI, 00802",7-3 Neltjeberg,Saint Thomas,Virgin Islands,802.0,,
for_sale,233000.0,,,0.52,"10-3-8 Peterborg Gns, Saint Thomas, VI, 00802",10-3-8 Peterborg Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,170000.0,,,1.01,"20A-3 Mandahl Gns, Saint Thomas, VI, 00802",20A-3 Mandahl Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,875000.0,,,1.2,"11-4 Botany Bay We, Saint Thomas, VI, 00802",11-4 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,150000.0,,,0.62,"2-2 3 Agnes Fancy Gns, Saint Thomas, VI, 00802",2-2 3 Agnes Fancy Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,185000.0,,,0.5,"9-2-10 Peterborg Gns, Saint Thomas, VI, 00802",9-2-10 Peterborg Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,145000.0,,,0.45,"3A Agnes Fancy Gns, Saint Thomas, VI, 00802",3A Agnes Fancy Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,210000.0,,,0.88,"2E-51-20 Caret Bay Lns, Saint Thomas, VI, 00802",2E-51-20 Caret Bay Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,160000.0,,,0.3,"5-A-3 Botany Bay We, Saint Thomas, VI, 00802",5-A-3 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,23000000.0,,,130.0,"Various Frenchman Bay Fb, Saint Thomas, VI, 00802",Various Frenchman Bay Fb,Saint Thomas,Virgin Islands,802.0,,
for_sale,1000000.0,5.0,5.0,0.25,"26-27 Dronningens Gade Ki, Saint Thomas, VI, 00802",26-27 Dronningens Gade Ki,Saint Thomas,Virgin Islands,802.0,10695.0,
for_sale,925000.0,3.0,5.0,0.81,"108A-30 Contant Ss, Saint Thomas, VI, 00802",108A-30 Contant Ss,Saint Thomas,Virgin Islands,802.0,4500.0,
for_sale,99000.0,,,1.0,"4REM-J Tabor and Harmony Ee, Saint Thomas, VI, 00802",4REM-J Tabor and Harmony Ee,Saint Thomas,Virgin Islands,802.0,,
for_sale,250000.0,,,0.52,"2E-51-27 Caret Bay Lns, Saint Thomas, VI, 00802",2E-51-27 Caret Bay Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,125000.0,,,0.6,"4f-1 St Joseph and Rosendahl Gns, Saint Thomas, VI, 00802",4f-1 St Joseph and Rosendahl Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,1750000.0,4.0,6.0,1.0,"4 Mafolie Gns, Saint Thomas, VI, 00802",4 Mafolie Gns,Saint Thomas,Virgin Islands,802.0,6600.0,
for_sale,1295000.0,7.0,6.0,0.12,"3, Saint Thomas, VI, 00802",3,Saint Thomas,Virgin Islands,802.0,5077.0,
for_sale,160000.0,,,0.3,"5-A-4 Botany Bay We, Saint Thomas, VI, 00802",5-A-4 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,400000.0,,,5.0,"C-2 Nullyberg, Saint Thomas, VI, 00802",C-2 Nullyberg,Saint Thomas,Virgin Islands,802.0,,
for_sale,825000.0,6.0,5.0,0.88,"9-2-1 Peterborg Gns, Saint Thomas, VI, 00802",9-2-1 Peterborg Gns,Saint Thomas,Virgin Islands,802.0,4400.0,
for_sale,110000.0,,,0.66,"100-10-3 Solberg Lns, Saint Thomas, VI, 00802",100-10-3 Solberg Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,125000.0,,,0.05,"55 Aa Prindsens Gade Ki, Saint Thomas, VI, 00802",55 Aa Prindsens Gade Ki,Saint Thomas,Virgin Islands,802.0,,
for_sale,115500.0,,,0.5,"2E-51-25 Caret Bay Lns, Saint Thomas, VI, 00802",2E-51-25 Caret Bay Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,275000.0,2.0,2.0,,"Middle Lovenlund Gns, Saint Thomas, VI, 00802",Middle Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,1661.0,
for_sale,110600.0,,,0.48,"3C-1-B Lerkenlund Gns, Saint Thomas, VI, 00802",3C-1-B Lerkenlund Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,125000.0,,,0.86,"16-63 and 64 Frenchman Bay Fb, Saint Thomas, VI, 00802",16-63 and 64 Frenchman Bay Fb,Saint Thomas,Virgin Islands,802.0,,
for_sale,160000.0,,,0.5,"100-10-4 Solberg Lns, Saint Thomas, VI, 00802",100-10-4 Solberg Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,875000.0,5.0,4.0,1.8,"1 7A Contant Ss, Saint Thomas, VI, 00802",1 7A Contant Ss,Saint Thomas,Virgin Islands,802.0,3300.0,
for_sale,320000.0,2.0,2.0,,"A-4-A Dorothea Lns, Saint Thomas, VI, 00802",A-4-A Dorothea Lns,Saint Thomas,Virgin Islands,802.0,1140.0,
for_sale,775000.0,10.0,4.0,0.13,"33 Hospital Ground New, Saint Thomas, VI, 00802",33 Hospital Ground New,Saint Thomas,Virgin Islands,802.0,,
for_sale,950000.0,5.0,4.0,0.99,"46 Water Isle, Saint Thomas, VI, 00802",46 Water Isle,Saint Thomas,Virgin Islands,802.0,5000.0,2013-10-11
for_sale,1295000.0,3.0,3.0,0.34,"4-30-4 Hull Lns, Saint Thomas, VI, 00802",4-30-4 Hull Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,5990000.0,4.0,5.0,0.67,"11B-22 Smith Bay Ee, Saint Thomas, VI, 00802",11B-22 Smith Bay Ee,Saint Thomas,Virgin Islands,802.0,8000.0,
for_sale,3200000.0,4.0,6.0,0.59,"C-5-C Lovenlund Gns, Saint Thomas, VI, 00802",C-5-C Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,7000.0,
for_sale,115000.0,,1.0,,"B-1 Solberg Lns, Saint Thomas, VI, 00802",B-1 Solberg Lns,Saint Thomas,Virgin Islands,802.0,235.0,
for_sale,130000.0,,,0.5,"100-10-2 Solberg Lns, Saint Thomas, VI, 00802",100-10-2 Solberg Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,2000000.0,3.0,5.0,1.21,"4-41 Tabor and Harmony Ee, Saint Thomas, VI, 00802",4-41 Tabor and Harmony Ee,Saint Thomas,Virgin Islands,802.0,4832.0,
for_sale,262000.0,,,0.53,"2E-51-22 Caret Bay Lns, Saint Thomas, VI, 00802",2E-51-22 Caret Bay Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,1895000.0,6.0,5.0,0.7,"27 Elizabeth Gns, Saint Thomas, VI, 00802",27 Elizabeth Gns,Saint Thomas,Virgin Islands,802.0,6200.0,
for_sale,560000.0,,,6.99,"C-Rem Nullyberg, Saint Thomas, VI, 00802",C-Rem Nullyberg,Saint Thomas,Virgin Islands,802.0,,
for_sale,3250000.0,6.0,6.0,0.76,"7B-2 Nazareth Rh, Saint Thomas, VI, 00802",7B-2 Nazareth Rh,Saint Thomas,Virgin Islands,802.0,,
for_sale,825000.0,,,3.0,"4-50 Botany Bay We, Saint Thomas, VI, 00802",4-50 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,249900.0,1.0,1.0,,"24 10 Bolongo Fb, Saint Thomas, VI, 00802",24 10 Bolongo Fb,Saint Thomas,Virgin Islands,802.0,760.0,
for_sale,690000.0,,,4.28,"4-16 Botany Bay We, Saint Thomas, VI, 00802",4-16 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,949000.0,4.0,4.0,0.89,"D4-I Lovenlund Gns, Saint Thomas, VI, 00802",D4-I Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,3000.0,
for_sale,750000.0,,,3.1,"5-C Botany Bay We, Saint Thomas, VI, 00802",5-C Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,750000.0,,,3.09,"5 Rem Botany Bay We, Saint Thomas, VI, 00802",5 Rem Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,1050000.0,,,3.17,"4-39 Botany Bay We, Saint Thomas, VI, 00802",4-39 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,1125000.0,,,2.97,"4-40 Botany Bay We, Saint Thomas, VI, 00802",4-40 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,985000.0,,,3.72,"4-38 Botany Bay We, Saint Thomas, VI, 00802",4-38 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,2500000.0,,,3.0,"5B Botany Bay We, Saint Thomas, VI, 00802",5B Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,10990000.0,,,96.6,"Numerous Hull Lns, Saint Thomas, VI, 00802",Numerous Hull Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,275000.0,2.0,2.0,,"Middle Lovenlund Gns, Saint Thomas, VI, 00802",Middle Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,1661.0,
for_sale,320000.0,2.0,2.0,,"A-4-A Dorothea Lns, Saint Thomas, VI, 00802",A-4-A Dorothea Lns,Saint Thomas,Virgin Islands,802.0,1140.0,
for_sale,115000.0,,1.0,,"B-1 Solberg Lns, Saint Thomas, VI, 00802",B-1 Solberg Lns,Saint Thomas,Virgin Islands,802.0,235.0,
for_sale,99000.0,,,1.0,"4REM-J Tabor and Harmony Ee, Saint Thomas, VI, 00802",4REM-J Tabor and Harmony Ee,Saint Thomas,Virgin Islands,802.0,,
for_sale,925000.0,3.0,5.0,0.81,"108A-30 Contant Ss, Saint Thomas, VI, 00802",108A-30 Contant Ss,Saint Thomas,Virgin Islands,802.0,4500.0,
for_sale,1000000.0,5.0,5.0,0.25,"26-27 Dronningens Gade Ki, Saint Thomas, VI, 00802",26-27 Dronningens Gade Ki,Saint Thomas,Virgin Islands,802.0,10695.0,
for_sale,125000.0,,,0.05,"55 Aa Prindsens Gade Ki, Saint Thomas, VI, 00802",55 Aa Prindsens Gade Ki,Saint Thomas,Virgin Islands,802.0,,
for_sale,125000.0,,,0.86,"16-63 and 64 Frenchman Bay Fb, Saint Thomas, VI, 00802",16-63 and 64 Frenchman Bay Fb,Saint Thomas,Virgin Islands,802.0,,
for_sale,110600.0,,,0.48,"3C-1-B Lerkenlund Gns, Saint Thomas, VI, 00802",3C-1-B Lerkenlund Gns,Saint Thomas,Virgin Islands,802.0,,
for_sale,825000.0,6.0,5.0,0.88,"9-2-1 Peterborg Gns, Saint Thomas, VI, 00802",9-2-1 Peterborg Gns,Saint Thomas,Virgin Islands,802.0,4400.0,
for_sale,1750000.0,4.0,6.0,1.0,"4 Mafolie Gns, Saint Thomas, VI, 00802",4 Mafolie Gns,Saint Thomas,Virgin Islands,802.0,6600.0,
for_sale,130000.0,,,0.5,"100-10-2 Solberg Lns, Saint Thomas, VI, 00802",100-10-2 Solberg Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,875000.0,5.0,4.0,1.8,"1 7A Contant Ss, Saint Thomas, VI, 00802",1 7A Contant Ss,Saint Thomas,Virgin Islands,802.0,3300.0,
for_sale,115000.0,,,0.34,"11-A-1 Langmath Rh, Saint Thomas, VI, 00802",11-A-1 Langmath Rh,Saint Thomas,Virgin Islands,802.0,,
for_sale,249900.0,1.0,1.0,,"24 10 Bolongo Fb, Saint Thomas, VI, 00802",24 10 Bolongo Fb,Saint Thomas,Virgin Islands,802.0,760.0,
for_sale,950000.0,5.0,4.0,0.99,"46 Water Isle, Saint Thomas, VI, 00802",46 Water Isle,Saint Thomas,Virgin Islands,802.0,5000.0,2013-10-11
for_sale,110000.0,,,0.66,"100-10-3 Solberg Lns, Saint Thomas, VI, 00802",100-10-3 Solberg Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,775000.0,10.0,4.0,0.13,"33 Hospital Ground New, Saint Thomas, VI, 00802",33 Hospital Ground New,Saint Thomas,Virgin Islands,802.0,,
for_sale,160000.0,,,0.5,"100-10-4 Solberg Lns, Saint Thomas, VI, 00802",100-10-4 Solberg Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,1295000.0,3.0,3.0,0.34,"4-30-4 Hull Lns, Saint Thomas, VI, 00802",4-30-4 Hull Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,262000.0,,,0.53,"2E-51-22 Caret Bay Lns, Saint Thomas, VI, 00802",2E-51-22 Caret Bay Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,3200000.0,4.0,6.0,0.59,"C-5-C Lovenlund Gns, Saint Thomas, VI, 00802",C-5-C Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,7000.0,
for_sale,2000000.0,3.0,5.0,1.21,"4-41 Tabor and Harmony Ee, Saint Thomas, VI, 00802",4-41 Tabor and Harmony Ee,Saint Thomas,Virgin Islands,802.0,4832.0,
for_sale,1295000.0,7.0,6.0,0.12,"3, Saint Thomas, VI, 00802",3,Saint Thomas,Virgin Islands,802.0,5077.0,
for_sale,1895000.0,6.0,5.0,0.7,"27 Elizabeth Gns, Saint Thomas, VI, 00802",27 Elizabeth Gns,Saint Thomas,Virgin Islands,802.0,6200.0,
for_sale,949000.0,4.0,4.0,0.89,"D4-I Lovenlund Gns, Saint Thomas, VI, 00802",D4-I Lovenlund Gns,Saint Thomas,Virgin Islands,802.0,3000.0,
for_sale,6950000.0,7.0,8.0,4.2,"35 Bellevue Fb, Saint Thomas, VI, 00802",35 Bellevue Fb,Saint Thomas,Virgin Islands,802.0,,
for_sale,2000000.0,2.0,3.0,0.5,"300-23 Chocolate Hole, Saint John, VI, 00830",300-23 Chocolate Hole,Saint John,Virgin Islands,830.0,2771.0,
for_sale,560000.0,,,6.99,"C-Rem Nullyberg, Saint Thomas, VI, 00802",C-Rem Nullyberg,Saint Thomas,Virgin Islands,802.0,,
for_sale,619000.0,3.0,2.0,,"C2 Lerkenlund Gns, Saint Thomas, VI, 00802",C2 Lerkenlund Gns,Saint Thomas,Virgin Islands,802.0,1487.0,
for_sale,5990000.0,4.0,5.0,0.67,"11B-22 Smith Bay Ee, Saint Thomas, VI, 00802",11B-22 Smith Bay Ee,Saint Thomas,Virgin Islands,802.0,8000.0,
for_sale,2000000.0,4.0,4.0,0.25,"17B-1 Enighed, Saint John, VI, 00830",17B-1 Enighed,Saint John,Virgin Islands,830.0,3840.0,
for_sale,3250000.0,6.0,6.0,0.76,"7B-2 Nazareth Rh, Saint Thomas, VI, 00802",7B-2 Nazareth Rh,Saint Thomas,Virgin Islands,802.0,,
for_sale,690000.0,,,4.28,"4-16 Botany Bay We, Saint Thomas, VI, 00802",4-16 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,750000.0,,,3.1,"5-C Botany Bay We, Saint Thomas, VI, 00802",5-C Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,750000.0,,,3.09,"5 Rem Botany Bay We, Saint Thomas, VI, 00802",5 Rem Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,1050000.0,,,3.17,"4-39 Botany Bay We, Saint Thomas, VI, 00802",4-39 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,985000.0,,,3.72,"4-38 Botany Bay We, Saint Thomas, VI, 00802",4-38 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,850000.0,,,0.46,"300-69REM Chocolate Hole, Saint John, VI, 00830",300-69REM Chocolate Hole,Saint John,Virgin Islands,830.0,,
for_sale,1125000.0,,,2.97,"4-40 Botany Bay We, Saint Thomas, VI, 00802",4-40 Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,2500000.0,,,3.0,"5B Botany Bay We, Saint Thomas, VI, 00802",5B Botany Bay We,Saint Thomas,Virgin Islands,802.0,,
for_sale,10990000.0,,,96.6,"Numerous Hull Lns, Saint Thomas, VI, 00802",Numerous Hull Lns,Saint Thomas,Virgin Islands,802.0,,
for_sale,66000.0,3.0,2.0,0.3,"Lote 1 Bo Turabo Km Lot 403, Caguas, PR, 00725",Lote 1 Bo Turabo Km Lot 403,Caguas,Puerto Rico,725.0,1777.0,
for_sale,149995.0,6.0,2.0,1.46,"Km 52 8 Carr # 14, Aibonito, PR, 00705",Km 52 8 Carr # 14,Aibonito,Puerto Rico,705.0,2026.0,
for_sale,29900.0,6.0,2.0,0.03,"Barrio Pueblo Coto Sur Miranda, Manati, PR, 00674",Barrio Pueblo Coto Sur Miranda,Manati,Puerto Rico,674.0,1200.0,
for_sale,85000.0,6.0,4.0,0.79,"1.2 Km Hm 1 2 Sec Flamboyan El Pueblito, Orocovis, PR, 00720",1.2 Km Hm 1 2 Sec Flamboyan El Pueblito,Orocovis,Puerto Rico,720.0,2345.0,
for_sale,127600.0,6.0,4.0,0.25,"830 Bo Cerro Gordo Carr 830 Km # 9, Bayamon, PR, 00961",830 Bo Cerro Gordo Carr 830 Km # 9,Bayamon,Puerto Rico,961.0,2705.0,
for_sale,97000.0,4.0,2.0,0.35,"Pozo Hondo Guayabal Carretera 149 Ramal 559 Km # 630, Juana Diaz, PR, 00795",Pozo Hondo Guayabal Carretera 149 Ramal 559 Km # 630,Juana Diaz,Puerto Rico,795.0,1918.0,
for_sale,102900.0,3.0,1.0,0.09,"98 Calle Guayacan, Juana Diaz, PR, 00795",98 Calle Guayacan,Juana Diaz,Puerto Rico,795.0,870.0,
for_sale,210000.0,7.0,4.0,0.12,"112 Parcela, Cayey, PR, 00736",112 Parcela,Cayey,Puerto Rico,736.0,3800.0,
for_sale,55000.0,2.0,1.0,0.09,"432 Villa Hosto, Toa Baja, PR, 00949",432 Villa Hosto,Toa Baja,Puerto Rico,949.0,1035.0,
for_sale,65000.0,3.0,1.0,0.04,"20-H Bambu # 8, Ponce, PR, 00716",20-H Bambu # 8,Ponce,Puerto Rico,716.0,1025.0,
for_sale,54000.0,3.0,1.0,0.68,"7 Morell Campos, Ponce, PR, 00730",7 Morell Campos,Ponce,Puerto Rico,730.0,905.0,
for_sale,84900.0,3.0,2.0,0.08,"Urb Villa Del Carmen Calle Samaria # 903, Ponce, PR, 00731",Urb Villa Del Carmen Calle Samaria # 903,Ponce,Puerto Rico,731.0,1250.0,
for_sale,70000.0,3.0,2.0,0.09,"57 Calle Pedro Muniz Rivera, Manati, PR, 00674",57 Calle Pedro Muniz Rivera,Manati,Puerto Rico,674.0,2417.0,
for_sale,126600.0,2.0,2.0,0.25,"1417 Calle Cima, Ponce, PR, 00730",1417 Calle Cima,Ponce,Puerto Rico,730.0,1004.0,
for_sale,275000.0,3.0,2.0,1.48,"146 Carr, Ciales, PR, 00638",146 Carr,Ciales,Puerto Rico,638.0,1820.0,
for_sale,195000.0,6.0,3.0,0.22,"Calle 1 Urb Hacienda El Zorzal, Bayamon, PR, 00956",Calle 1 Urb Hacienda El Zorzal,Bayamon,Puerto Rico,956.0,1240.0,
for_sale,74000.0,3.0,2.0,0.04,"Urbanizacin Los Caobos Calle Algarrobo # C26, Ponce, PR, 00731",Urbanizacin Los Caobos Calle Algarrobo # C26,Ponce,Puerto Rico,731.0,980.0,
for_sale,285000.0,4.0,3.0,0.25,"006 Millo Cabrera, Aguas Buenas, PR, 00703",006 Millo Cabrera,Aguas Buenas,Puerto Rico,703.0,2440.0,
for_sale,103000.0,7.0,4.0,0.69,"B5 Quebrada Arenas, Toa Alta, PR, 00972",B5 Quebrada Arenas,Toa Alta,Puerto Rico,972.0,2106.0,
for_sale,127000.0,3.0,2.0,0.13,"Mm1 Bayamon Gdn, Bayamon, PR, 00956",Mm1 Bayamon Gdn,Bayamon,Puerto Rico,956.0,1300.0,
for_sale,75000.0,3.0,1.0,,"E E Unit 6, Salinas, PR, 00751",E E Unit 6,Salinas,Puerto Rico,751.0,700.0,
for_sale,254900.0,4.0,2.0,0.11,"D-5 Grand Palm, Vega Alta, PR, 00692",D-5 Grand Palm,Vega Alta,Puerto Rico,692.0,2500.0,
for_sale,295000.0,5.0,3.0,2.43,"Hacienda Del Cayabo Carr 512 # P14, Juana Diaz, PR, 00795",Hacienda Del Cayabo Carr 512 # P14,Juana Diaz,Puerto Rico,795.0,2625.0,
for_sale,110000.0,3.0,2.0,0.09,"10 Calle E, Manati, PR, 00674",10 Calle E,Manati,Puerto Rico,674.0,951.0,
for_sale,165000.0,5.0,3.0,0.07,"Urbanizacin Villa Nitza # B326, Manati, PR, 00674",Urbanizacin Villa Nitza # B326,Manati,Puerto Rico,674.0,1700.0,
for_sale,106000.0,4.0,2.0,0.08,"E3 El Rexmanor, Guayama, PR, 00784",E3 El Rexmanor,Guayama,Puerto Rico,784.0,1050.0,
for_sale,77500.0,2.0,1.0,0.07,"58 Barrio, Aguas Buenas, PR, 00703",58 Barrio,Aguas Buenas,Puerto Rico,703.0,683.0,
for_sale,80000.0,3.0,1.0,0.07,"A40 Urb Ext, Santa Isabel, PR, 00757",A40 Urb Ext,Santa Isabel,Puerto Rico,757.0,704.0,
for_sale,108000.0,3.0,2.0,,"99 Escorpio Unit 5-202, Vega Baja, PR, 00963",99 Escorpio Unit 5-202,Vega Baja,Puerto Rico,963.0,1120.0,
for_sale,65000.0,,,3.88,"Km 1 6 Carr # 7737, Cayey, PR, 00736",Km 1 6 Carr # 7737,Cayey,Puerto Rico,736.0,,
for_sale,15900.0,,,0.15,"Barrio Ceiba 140 A La Carretera Rd # 631, Florida, PR, 00650",Barrio Ceiba 140 A La Carretera Rd # 631,Florida,Puerto Rico,650.0,,
for_sale,28500.0,,,0.1,"84 Eugenio Mara De Hostos, Guayama, PR, 00784",84 Eugenio Mara De Hostos,Guayama,Puerto Rico,784.0,,
for_sale,40000.0,,,0.33,"Solar 5 Carr 536 Interior, Santa Isabel, PR, 00757",Solar 5 Carr 536 Interior,Santa Isabel,Puerto Rico,757.0,,
for_sale,90000.0,,,3.22,"Solar 8 Carr # 745, San Lorenzo, PR, 00754",Solar 8 Carr # 745,San Lorenzo,Puerto Rico,754.0,,
for_sale,75000.0,,,2.57,"164 Km 4 Bo Nuevo, Naranjito, PR, 00719",164 Km 4 Bo Nuevo,Naranjito,Puerto Rico,719.0,,
for_sale,60000.0,,,0.28,"Lote 5 Lote Lot 5, Caguas, PR, 00727",Lote 5 Lote Lot 5,Caguas,Puerto Rico,727.0,,
for_sale,82700.0,2.0,2.0,0.03,"Lot 5 Sr 149 Km 11, Ciales, PR",Lot 5 Sr 149 Km 11,Ciales,Puerto Rico,,1111.0,
for_sale,50000.0,,,0.26,"Pr 734 Interior Km # 13, Cidra, PR, 00739",Pr 734 Interior Km # 13,Cidra,Puerto Rico,739.0,,
for_sale,83000.0,,,0.97,"Finca A C Caoba, Cayey, PR, 00737",Finca A C Caoba,Cayey,Puerto Rico,737.0,,
for_sale,800000.0,,,4.86,"Km 5 2 Lot 6B, Dorado, PR, 00646",Km 5 2 Lot 6B,Dorado,Puerto Rico,646.0,,
for_sale,250000.0,,,31.16,"Bo Beatriz Cayey, Cayey, PR, 00737",Bo Beatriz Cayey,Cayey,Puerto Rico,737.0,,
for_sale,470000.0,,,47.26,"Km 29 8 Carr # 156, Comerio, PR, 00782",Km 29 8 Carr # 156,Comerio,Puerto Rico,782.0,,
for_sale,112500.0,4.0,3.0,0.09,"813 Calle Tulipn, Fajardo, PR, 00738",813 Calle Tulipn,Fajardo,Puerto Rico,738.0,3500.0,
for_sale,68500.0,3.0,2.0,0.89,"65 Calle 4 S, Guayama, PR, 00784",65 Calle 4 S,Guayama,Puerto Rico,784.0,1416.0,
for_sale,225000.0,3.0,3.0,0.72,"2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444, Ponce, PR, 00731",2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444,Ponce,Puerto Rico,731.0,2460.0,
for_sale,59900.0,6.0,2.0,0.25,"Carr 15 Km # 211, Cayey, PR, 00736",Carr 15 Km # 211,Cayey,Puerto Rico,736.0,1053.0,
for_sale,63900.0,5.0,2.0,0.08,"472 Calle # 1, Arroyo, PR, 00714",472 Calle # 1,Arroyo,Puerto Rico,714.0,1393.0,
for_sale,49900.0,3.0,2.0,0.27,"Comunidad San Agustn # 230, Barceloneta, PR, 00617",Comunidad San Agustn # 230,Barceloneta,Puerto Rico,617.0,1150.0,
for_sale,49300.0,3.0,2.0,0.07,"220 La Ponderosa Parcela Parcel 220, Vega Alta, PR, 00692",220 La Ponderosa Parcela Parcel 220,Vega Alta,Puerto Rico,692.0,800.0,
for_sale,100000.0,2.0,1.0,0.13,"215 Calle E, Vega Alta, PR, 00692",215 Calle E,Vega Alta,Puerto Rico,692.0,1694.0,
